Category,Size_in_Mb,Content Rating,Ad Supported,In App Purchases,Transformed_Rating
1.8,10.0,2.2,1,0,0
2.2,9.9,2.2,0,1,4
2.2,8.6,2.2,0,0,0
2.4,13.0,2.2,0,0,0
2.4,2.6,2.2,1,0,0
1.9,0.6552734375,2.2,0,0,5
2.5,49.0,2.2,0,0,5
2.4,11.0,2.2,1,0,4
2.7,49.0,2.3,1,0,4
2.3,105.0,2.2,1,0,0
2.5,26.0,2.7,1,0,4
2.4,23.0,2.2,1,1,0
1.3,46.0,2.2,0,0,2
2.5,18.0,2.2,1,1,5
1.3,4.6,2.2,1,0,0
1.5,16.0,2.2,0,0,0
2.7,7.4,2.2,0,0,0
1.5,5.5,2.2,0,0,0
2.4,25.0,2.3,1,0,4
1.9,7.8,2.2,0,0,0
2.5,4.9,2.2,1,0,0
2.3,137.0,2.2,0,0,0
1.3,16.0,2.2,0,0,0
2.4,5.9,2.2,1,0,4
2.5,1.8,2.2,0,0,4
2.4,3.2,2.2,1,0,4
1.7,29.0,2.2,1,0,0
1.9,17.0,2.2,0,0,0
2.4,3.7,2.3,1,0,0
1.9,49.0,2.2,0,0,0
2.2,38.0,2.2,0,0,5
2.6,13.0,2.5,1,0,5
2.2,4.7,2.2,1,0,0
2.3,3.2,2.5,1,0,0
2.4,53.0,2.2,1,0,0
1.5,8.8,2.2,0,0,0
2.3,3.7,2.2,1,0,4
2.7,0.6904296875,2.2,0,0,5
2.1,35.0,2.3,1,0,5
2.4,27.0,2.2,1,0,0
1.8,22.0,2.2,1,0,0
2.4,13.0,2.2,1,0,4
2.3,7.4,2.2,0,0,0
2.4,5.5,2.2,1,0,0
2.9,6.7,2.2,1,0,4
2.3,6.9,2.2,0,0,0
2.5,9.0,2.2,1,0,4
1.9,2.3,2.2,1,0,0
2.4,62.0,2.2,1,0,0
1.8,27.0,2.2,0,0,0
2.3,9.1,2.2,0,0,0
2.3,7.5,2.2,1,0,5
2.5,4.9,2.2,0,0,0
1.5,87.0,2.2,0,0,4
2.3,1.8,2.2,0,0,0
2.7,51.0,2.2,1,0,4
1.8,10.0,2.2,0,0,3
2.5,19.0,2.2,1,0,5
2.5,37.0,2.2,0,1,3
2.2,80.0,2.2,0,0,5
2.3,1.8,2.2,1,0,4
2.2,48.0,2.2,0,0,0
2.8,13.0,2.2,1,0,4
1.9,1.0,2.2,0,0,3
3.2,96.0,2.2,1,1,4
1.8,6.0,2.2,0,0,4
2.4,9.1,2.2,0,0,0
1.9,11.0,2.2,0,0,0
2.8,1.8,2.2,0,0,5
2.8,14.0,2.2,1,0,4
2.3,43.0,2.2,0,0,5
2.3,9.8,2.2,1,0,5
2.4,4.5,2.3,1,0,5
2.2,5.7,2.3,1,0,0
2.5,41.0,2.2,0,0,5
3.2,39.0,2.2,1,0,0
1.9,16.0,2.2,0,0,3
1.9,4.5,2.2,1,0,0
1.9,10.0,2.2,1,1,0
2.4,3.6,2.2,0,0,0
1.7,147.0,2.2,0,0,0
2.0,4.7,2.2,1,0,0
2.3,38.0,2.2,0,0,5
2.4,10.0,2.5,0,0,0
1.5,30.0,2.2,0,0,0
2.0,7.2,2.2,1,0,3
1.5,17.0,2.2,0,0,0
2.0,5.0,2.2,1,0,0
3.1,25.0,2.3,0,1,4
2.5,16.0,2.2,0,0,0
2.4,9.9,2.2,1,0,4
1.9,40.0,2.2,1,0,5
2.2,25.0,2.2,0,0,0
2.8,26.0,2.2,1,0,0
2.8,10.0,2.2,1,0,0
2.5,22.0,2.2,1,0,4
2.4,73.0,2.2,1,0,4
2.4,6.1,2.2,1,0,5
1.7,43.0,2.2,0,0,5
2.3,38.0,2.2,1,0,5
2.3,10.0,2.2,1,0,4
2.2,32.0,2.2,0,0,0
2.4,9.1,2.3,1,0,3
1.9,46.0,2.2,0,0,5
2.3,19.0,2.3,1,0,0
1.9,3.5,2.2,1,0,0
2.3,11.0,2.2,1,1,4
2.5,6.2,2.2,1,0,4
1.9,24.0,2.2,0,0,4
2.5,18.0,2.2,0,0,0
2.2,36.0,2.2,0,0,0
2.7,3.9,2.2,1,0,0
1.3,18.0,2.2,0,0,0
2.5,17.0,2.2,1,0,4
2.4,12.0,2.3,1,0,0
2.3,6.4,2.2,1,1,0
2.0,84.0,2.2,0,0,0
2.1,7.2,2.2,1,0,4
1.9,5.6,2.2,0,0,0
1.4,29.0,2.2,0,0,0
1.9,8.8,2.2,0,0,0
2.2,10.0,2.2,0,0,0
2.2,7.4,2.2,0,0,4
2.4,17.0,2.2,1,0,5
1.9,3.1,2.2,0,0,0
1.9,19.0,2.2,0,0,0
2.3,4.1,2.2,1,0,5
2.5,14.0,2.2,1,0,0
1.7,28.0,2.2,0,0,0
2.3,3.3,2.2,0,0,0
1.9,40.0,2.3,1,0,4
2.4,11.0,2.3,0,0,0
1.3,18.0,2.2,0,0,0
1.3,3.3,2.2,1,0,4
2.3,4.1,2.2,1,0,5
1.8,1.8,2.2,0,0,4
2.5,8.2,2.3,0,0,3
2.6,11.0,2.2,1,0,0
2.5,6.6,2.2,1,0,3
1.5,30.0,2.2,0,0,0
2.4,66.0,2.3,1,0,0
1.6,24.0,2.2,1,0,0
2.2,3.8,2.2,0,0,5
2.5,17.0,2.2,0,1,5
2.3,4.2,2.2,0,0,4
1.3,17.0,2.2,0,0,0
2.4,19.0,2.2,1,1,4
1.9,6.2,2.2,1,0,0
2.7,31.0,2.2,1,0,4
2.2,7.6,2.3,1,0,0
2.1,14.0,2.2,0,0,3
1.9,5.4,2.2,0,0,0
1.9,7.9,2.2,0,0,0
1.6,29.0,2.2,0,0,5
2.1,3.8,2.2,1,0,0
3.3,4.9,2.3,0,0,5
2.4,9.6,2.2,1,0,4
2.1,4.9,2.2,1,0,0
1.5,16.0,2.2,0,0,0
2.4,1.4,2.2,0,0,5
1.8,89.0,2.2,0,0,4
2.4,46.0,2.2,1,1,0
2.3,5.4,2.5,1,1,4
2.3,3.4,2.7,1,0,5
2.5,5.5,2.2,1,0,5
1.3,3.1,2.2,0,0,4
3.2,23.0,2.2,0,0,0
3.2,67.0,2.3,1,0,4
1.8,97.0,2.2,0,0,4
2.5,11.0,2.2,1,1,5
2.3,32.0,2.2,1,0,0
2.1,14.0,2.2,1,0,0
2.2,16.0,2.3,0,0,0
2.5,21.0,2.2,1,0,0
2.8,26.0,2.2,1,0,0
1.9,9.7,2.2,0,0,4
2.8,44.0,2.3,0,1,2
2.5,15.0,2.2,1,0,5
2.1,8.2,2.3,0,0,5
1.5,5.7,2.2,0,0,5
2.4,6.4,2.2,1,0,4
2.4,4.1,2.2,1,0,4
1.9,2.9,2.2,0,0,0
1.9,24.0,2.2,0,0,0
2.4,2.2,2.2,0,1,4
2.8,12.0,2.2,1,0,3
2.4,34.0,2.2,0,0,0
2.4,5.6,2.2,0,0,4
2.4,67.0,2.2,1,1,4
2.4,14.0,2.2,1,1,3
3.1,27.0,2.2,1,0,5
1.9,5.8,2.2,0,0,0
2.4,13.0,2.2,1,0,3
2.5,8.3,2.2,0,0,4
2.7,28.0,2.2,1,0,2
1.9,0.212890625,2.2,0,0,0
2.1,30.0,2.7,1,1,0
2.2,15.0,2.2,0,0,5
1.5,1.8,2.2,0,0,0
1.9,4.1,2.2,1,0,4
1.5,5.4,2.2,1,0,4
2.5,4.0,2.2,1,0,5
2.5,59.0,2.5,0,1,4
2.3,21.0,2.2,0,0,5
2.4,9.1,2.2,1,0,0
1.9,46.0,2.2,0,0,3
2.3,9.0,2.2,0,0,0
1.9,86.0,2.2,0,0,0
2.3,6.0,2.2,0,0,0
1.7,34.0,2.3,0,0,0
1.9,9.2,2.2,0,1,0
1.9,13.0,2.2,0,1,0
2.3,33.0,2.2,0,0,4
2.8,7.0,2.2,1,0,0
2.3,5.0,2.2,0,0,5
1.8,21.0,2.3,0,0,0
1.9,12.0,2.2,1,0,0
3.0,11.0,2.2,1,0,0
2.8,97.0,2.2,1,0,5
2.4,17.0,2.2,0,0,0
2.5,24.0,2.2,1,0,0
2.3,2.3,2.2,1,0,4
2.8,13.0,2.3,1,0,4
2.5,5.3,2.2,1,0,5
2.4,10.0,2.3,1,0,5
1.9,12.0,2.2,0,0,0
2.4,5.8,2.2,1,0,5
1.9,9.0,2.2,1,0,4
2.5,41.0,2.2,1,0,0
1.7,5.8,2.3,0,0,5
2.5,2.1,2.2,1,0,0
2.2,31.0,2.2,1,1,5
2.8,45.0,2.2,1,0,4
2.4,2.0,2.3,0,0,4
2.2,1.9,2.2,0,0,0
2.9,42.0,2.2,1,1,4
2.5,4.5,2.3,1,0,0
2.2,4.4,2.2,0,0,4
2.8,7.4,2.5,1,0,5
2.8,3.7,2.2,1,0,0
2.2,4.3,2.2,1,0,3
1.9,11.0,2.2,0,0,4
2.4,8.5,2.2,1,0,3
2.1,3.1,2.2,0,0,5
2.4,5.9,2.2,1,0,4
1.5,7.2,2.2,0,0,0
1.9,10.0,2.2,0,0,0
1.8,7.6,2.2,0,0,0
2.5,15.0,2.2,1,0,5
2.5,105.0,2.2,1,0,4
2.4,6.6,2.2,1,1,4
1.5,6.5,2.2,0,0,0
2.2,53.0,2.2,0,0,0
2.4,5.2,2.2,1,0,0
2.3,16.0,2.3,0,0,0
2.3,17.0,2.2,0,0,5
1.3,6.4,2.2,0,0,0
1.9,1.5,2.2,0,0,0
2.3,4.8,2.3,0,0,0
2.2,3.7,2.2,1,0,5
2.3,20.0,2.2,0,0,4
2.5,3.7,2.2,0,0,5
1.8,10.0,2.2,0,0,0
1.9,6.7,2.2,0,0,0
2.2,7.9,2.2,1,1,0
1.9,50.0,2.2,0,0,4
1.9,1.6,2.2,0,0,4
2.5,2.3,2.2,1,0,0
2.4,45.0,2.2,0,0,5
2.5,3.0,2.2,1,0,4
1.8,12.0,2.2,0,0,3
1.9,49.0,2.2,0,0,4
1.9,12.0,2.2,0,0,0
1.5,6.6,2.2,0,0,0
2.8,6.3,2.7,1,1,4
1.9,4.2,2.2,0,0,4
2.4,77.0,2.2,0,0,4
2.4,22.0,2.2,0,0,0
2.9,14.0,2.2,1,0,5
2.8,8.6,2.2,1,0,0
3.4,11.0,2.3,0,0,5
2.4,6.5,2.3,1,0,5
2.5,17.0,2.2,0,0,0
1.4,19.0,2.2,1,1,4
3.1,35.0,2.2,0,0,0
2.2,2.2,2.2,0,0,0
1.9,7.0,2.2,0,0,0
1.5,3.3,2.2,0,0,0
2.7,7.4,2.2,1,0,0
2.2,8.7,2.2,0,0,4
1.9,78.0,2.2,1,0,4
2.2,16.0,2.2,1,0,5
2.3,1.6,2.2,0,0,5
1.9,4.3,2.2,1,0,0
2.2,12.0,2.2,1,0,5
2.5,7.0,2.2,1,1,4
2.5,53.0,2.2,0,0,0
1.5,2.6,2.3,0,0,0
1.9,5.3,2.2,1,0,0
2.7,27.0,2.2,1,0,4
1.9,3.1,2.2,0,1,4
2.0,3.5,2.2,0,0,4
2.1,25.0,2.2,1,0,3
2.3,1.9,2.2,0,0,5
2.5,12.0,2.2,1,1,4
2.4,15.0,2.2,0,1,4
2.4,42.0,2.2,0,0,4
1.9,7.7,2.2,1,1,4
2.2,8.0,2.2,0,0,4
2.9,2.4,2.2,0,0,0
1.9,10.0,2.2,0,0,0
2.1,38.0,2.2,0,0,4
2.4,6.6,2.2,0,0,5
2.5,11.0,2.2,1,1,5
1.8,14.0,2.2,0,0,0
2.0,2.2,2.2,1,0,0
2.4,4.7,2.2,1,0,0
1.3,15.0,2.2,1,0,5
2.2,37.0,2.2,0,0,0
2.5,42.0,2.2,1,0,4
1.9,17.0,2.2,0,0,0
2.4,3.8,2.2,0,0,0
1.4,49.0,2.2,0,0,5
2.4,8.7,2.2,1,0,0
1.9,6.5,2.2,0,0,0
1.5,7.0,2.2,0,0,0
1.9,7.3,2.2,0,0,4
1.6,7.7,2.2,0,0,5
1.8,23.0,2.2,0,0,4
2.3,21.0,2.2,1,0,0
2.4,20.0,2.2,1,0,0
2.0,3.5,2.2,0,0,0
2.4,18.0,2.2,0,0,4
2.2,11.0,2.2,0,0,5
1.9,8.9,2.2,0,0,0
2.4,6.6,2.2,1,0,4
1.5,7.1,2.2,0,0,5
2.5,15.0,2.2,1,0,3
2.5,4.1,2.2,1,0,0
2.3,6.9,2.2,1,0,5
2.4,7.6,2.2,0,0,0
2.8,11.0,2.2,1,0,4
1.8,8.4,2.2,0,0,0
2.0,4.3,2.2,0,0,0
2.3,5.3,2.2,1,0,4
2.2,3.2,2.2,1,0,4
2.4,17.0,2.2,1,0,4
1.3,1.3,2.2,0,0,0
1.7,18.0,2.2,1,0,0
1.7,10.0,2.2,0,0,0
2.3,29.0,2.2,0,0,3
2.4,5.5,2.2,1,0,0
2.5,23.0,2.2,0,0,0
2.8,9.0,2.2,1,0,4
3.2,46.0,2.2,1,0,4
2.7,27.0,2.7,0,0,0
2.5,7.9,2.2,1,0,4
2.7,31.0,2.2,1,0,4
1.9,3.2,2.2,1,1,4
1.7,2.8,2.2,1,0,3
2.2,38.0,2.2,0,0,5
2.5,22.0,2.2,1,0,5
2.4,3.7,2.2,0,0,0
2.3,15.0,2.2,0,0,0
2.1,3.4,2.2,0,0,0
2.4,2.4,2.2,1,0,4
1.8,5.2,2.3,0,0,0
2.9,30.0,2.2,0,0,5
2.4,11.0,2.2,1,0,2
1.9,2.4,2.2,0,0,0
2.5,58.0,2.2,1,0,0
2.1,7.2,2.2,0,0,4
2.5,1.6,2.2,0,0,3
2.2,36.0,2.2,0,0,0
2.5,8.4,2.5,0,1,4
1.5,7.3,2.2,0,0,0
2.2,3.3,2.2,1,0,0
2.5,8.2,2.2,1,0,0
2.5,18.0,2.2,1,0,5
2.3,77.0,2.5,1,0,5
1.7,11.0,2.2,0,0,4
2.4,41.0,2.2,1,0,0
1.9,15.0,2.2,0,0,0
3.1,2.7,2.2,0,0,5
1.5,6.7,2.2,1,0,0
2.4,2.0,2.2,1,0,4
1.3,2.0,2.2,0,0,0
2.5,23.0,2.3,1,0,3
1.7,152.0,2.2,0,0,0
2.5,8.6,2.2,1,0,5
1.9,21.0,2.2,0,0,0
2.3,3.9,2.2,0,0,0
2.2,6.1,2.2,1,0,0
1.9,15.0,2.2,1,0,4
1.9,12.0,2.2,0,0,0
2.5,6.6,2.2,1,1,5
2.4,42.0,2.2,1,1,5
1.5,9.4,2.2,0,0,0
2.3,7.2,2.2,1,0,0
2.1,1.2,2.2,1,0,0
2.4,19.0,2.2,0,0,0
3.2,68.0,2.2,1,1,4
1.9,5.3,2.2,0,0,5
1.5,15.0,2.2,0,0,0
2.8,20.0,2.2,1,0,4
2.3,4.8,2.7,1,0,5
2.2,27.0,2.7,0,0,0
3.2,64.0,2.2,1,1,4
2.4,7.0,2.2,1,0,4
2.3,3.2,2.2,0,0,0
2.4,5.7,2.2,0,0,0
2.2,0.474609375,2.2,0,0,0
2.1,2.9,2.2,0,0,0
3.4,100.0,2.7,1,1,5
2.5,17.0,2.2,1,1,0
2.5,4.6,2.2,1,0,4
1.9,6.1,2.2,0,0,0
1.7,149.0,2.2,0,0,5
2.7,73.0,2.2,1,0,5
2.2,59.0,2.2,1,1,0
2.5,9.3,2.2,0,0,5
1.9,53.0,2.2,0,0,0
2.1,54.0,2.3,1,0,4
2.3,5.6,2.2,1,0,0
1.7,1.6,2.2,0,0,0
1.8,14.0,2.2,0,0,0
2.3,29.0,2.2,0,0,4
1.5,1.7,2.2,0,0,0
2.5,31.0,2.2,0,1,4
1.9,5.8,2.2,1,0,4
2.3,14.0,2.2,1,0,5
2.5,4.1,2.2,0,0,5
3.1,9.2,2.2,0,0,5
3.0,103.0,2.2,1,1,4
2.5,21.0,2.2,1,0,5
1.9,6.2,2.2,0,0,0
2.3,39.0,2.3,1,0,4
1.5,15.0,2.3,1,0,0
2.5,4.3,2.2,1,0,5
2.4,12.0,2.3,1,0,0
2.2,5.7,2.2,1,0,0
2.2,80.0,2.2,1,0,4
2.6,19.0,2.2,1,0,0
2.5,6.2,2.2,0,0,4
2.5,3.4,2.2,1,0,3
2.2,10.0,2.2,0,1,5
2.0,4.3,2.2,1,0,0
2.3,1.2,2.2,0,0,0
2.4,10.0,2.2,1,0,0
3.3,14.0,2.3,0,1,3
1.9,4.0,2.2,0,0,5
2.5,58.0,2.2,0,0,4
1.9,23.0,2.2,1,0,5
2.6,11.0,2.2,1,0,5
2.2,7.7,2.2,1,0,0
2.6,54.0,2.2,1,0,0
2.4,5.5,2.2,1,0,5
2.5,21.0,2.2,1,0,0
2.5,30.0,2.2,1,0,0
2.4,14.0,2.2,1,0,4
2.8,32.0,2.2,0,1,5
1.5,7.1,2.2,0,0,0
2.4,45.0,2.2,0,0,5
1.9,34.0,2.2,1,0,0
1.7,4.7,2.2,1,0,5
2.7,118.0,2.2,1,1,4
2.1,0.806640625,2.2,0,0,0
2.7,29.0,2.2,1,0,4
1.5,20.0,2.2,0,0,0
2.4,21.0,2.2,1,0,3
1.3,43.0,2.2,1,1,0
2.1,15.0,2.2,1,0,4
2.3,1.6,2.2,1,0,0
2.4,6.8,2.3,0,0,0
1.8,2.9,2.2,0,0,0
1.9,12.0,2.2,0,0,0
2.3,4.0,2.2,0,0,5
2.3,6.4,2.2,1,0,4
2.4,21.0,2.2,1,1,0
1.8,5.9,2.2,1,0,5
3.2,44.0,2.2,1,1,0
1.9,4.4,2.2,0,0,0
2.6,17.0,2.2,1,0,5
2.8,8.0,2.2,1,0,3
2.4,24.0,2.2,0,0,0
2.4,16.0,2.3,1,0,3
2.5,16.0,2.2,0,0,0
2.8,4.2,2.3,1,0,4
2.5,15.0,2.2,1,0,5
2.3,10.0,2.2,0,0,0
1.3,25.0,2.2,0,0,0
1.5,24.0,2.2,0,0,4
2.4,10.0,2.2,1,1,3
2.3,9.6,2.2,1,0,0
2.0,9.1,2.2,0,0,0
1.5,20.0,2.2,0,0,0
2.4,20.0,2.2,1,0,0
2.7,4.8,2.2,1,1,4
1.9,40.0,2.2,0,0,5
2.2,23.0,2.2,0,0,4
2.2,9.1,2.5,1,0,0
1.9,31.0,2.2,0,0,0
2.5,2.5,2.2,0,0,0
1.7,6.4,2.2,0,0,4
2.4,13.0,2.2,1,0,3
1.9,13.0,2.3,1,0,0
2.8,36.0,2.2,1,0,5
2.1,47.0,2.2,0,0,0
1.9,6.2,2.2,1,0,0
2.8,26.0,2.2,1,0,3
2.4,11.0,2.3,0,0,0
2.5,6.6,2.2,1,0,3
2.5,1.5,2.2,0,0,0
2.4,5.3,2.2,1,0,5
2.0,18.0,2.2,0,0,0
1.5,11.0,2.2,0,0,5
1.4,3.5,2.2,0,0,0
2.3,16.0,2.2,1,0,5
2.7,59.0,2.2,1,0,4
1.9,0.1123046875,2.2,0,0,0
2.1,4.1,2.2,0,0,0
1.9,54.0,2.2,0,0,0
1.9,28.0,2.7,1,1,4
3.2,39.0,2.2,1,0,5
2.5,8.6,2.2,1,0,4
2.0,41.0,2.2,0,0,5
1.5,52.0,2.2,0,0,0
2.3,6.5,2.2,1,0,4
1.9,1.6,2.2,0,0,0
2.4,28.0,2.2,0,0,0
2.3,3.2,2.2,0,0,4
2.4,3.1,2.5,1,0,0
2.0,9.5,2.2,0,0,4
1.5,8.3,2.2,0,0,5
2.9,15.0,2.2,1,0,0
1.9,0.2001953125,2.2,0,0,0
2.4,24.0,2.2,1,0,3
1.5,10.0,2.2,0,0,0
2.3,33.0,2.2,1,0,4
2.5,13.0,2.2,0,0,0
2.2,5.2,2.2,1,0,0
2.9,4.6,2.2,1,0,0
2.3,6.2,2.2,0,0,0
1.3,28.0,2.2,0,0,3
2.9,14.0,2.2,1,0,5
2.4,24.0,2.2,1,0,3
2.5,14.0,2.7,1,1,4
2.0,3.5,2.2,0,0,0
2.0,6.9,2.2,1,0,4
2.4,0.9150390625,2.2,0,0,0
1.3,3.1,2.2,0,0,0
2.2,8.2,2.2,1,0,5
2.3,24.0,2.2,0,0,5
2.4,0.0322265625,2.2,0,0,4
2.5,13.0,2.2,0,0,0
1.9,4.2,2.2,0,0,0
1.9,30.0,2.2,1,0,0
2.4,14.0,2.2,1,1,4
2.3,1.1,2.2,0,0,0
2.4,7.7,2.2,0,0,5
1.8,5.0,2.2,0,0,5
1.3,1.4,2.5,1,0,0
2.7,23.0,2.2,1,0,4
2.5,5.2,2.2,1,0,5
2.5,16.0,2.2,1,1,0
1.9,22.0,2.2,0,1,3
1.7,13.0,2.2,0,0,0
2.3,34.0,2.2,0,0,0
1.4,17.0,2.2,0,0,0
2.7,9.0,2.2,0,0,4
1.9,3.6,2.2,0,0,0
1.7,17.0,2.3,0,1,3
3.3,69.0,2.7,1,1,5
1.8,32.0,2.2,0,0,4
1.3,3.0,2.2,0,0,0
2.5,5.0,2.2,1,0,3
1.5,2.6,2.2,0,0,0
2.3,0.0703125,2.2,0,0,0
2.2,10.0,2.2,1,0,0
2.4,94.0,2.3,0,0,4
2.0,17.0,2.2,0,0,0
2.4,43.0,2.2,1,0,5
2.8,9.9,2.2,1,0,0
2.7,37.0,2.2,0,1,5
2.8,4.0,2.3,0,0,5
2.5,11.0,2.2,0,0,4
2.4,38.0,2.2,1,1,4
2.4,7.4,2.5,1,0,3
2.5,46.0,2.2,1,0,4
2.5,1.3,2.2,1,0,0
2.2,3.2,2.2,1,0,4
1.3,17.0,2.2,0,0,0
2.5,6.8,2.2,1,0,0
2.8,6.4,2.2,1,0,4
2.1,27.0,2.2,0,0,0
1.9,17.0,2.2,0,0,0
1.9,9.1,2.2,0,0,0
2.5,15.0,2.7,1,0,5
2.4,4.8,2.2,0,0,5
2.3,6.6,2.2,1,1,3
2.8,25.0,2.3,1,0,4
2.5,11.0,2.2,1,0,5
1.5,6.5,2.3,0,0,0
2.4,5.8,2.2,1,0,5
2.4,13.0,2.2,1,0,4
1.8,3.7,2.2,0,0,0
2.3,27.0,2.2,1,0,3
2.4,8.0,2.2,0,0,0
1.9,2.3,2.2,1,0,5
2.2,2.8,2.2,0,0,0
2.0,5.3,2.2,0,0,0
2.5,3.3,2.2,1,0,0
2.4,16.0,2.2,1,0,5
1.7,43.0,2.2,0,0,0
3.2,33.0,2.2,1,0,0
1.5,38.0,2.2,0,0,0
1.3,20.0,2.2,0,0,0
1.5,4.9,2.2,0,0,0
1.5,9.6,2.2,0,0,0
2.3,13.0,2.2,1,0,0
1.3,7.2,2.3,0,0,1
2.4,14.0,2.2,1,0,4
2.5,9.1,2.2,1,0,3
1.9,29.0,2.2,0,0,3
2.7,15.0,2.2,0,0,0
2.5,3.7,2.2,0,0,5
2.3,18.0,2.2,1,1,0
1.5,22.0,2.2,0,0,0
1.5,19.0,2.2,0,0,0
2.5,4.3,2.2,1,0,0
2.5,30.0,2.2,1,0,4
1.9,9.1,2.2,0,0,0
2.5,4.1,2.3,1,0,4
2.3,6.4,2.2,1,0,5
2.4,7.6,2.2,1,0,0
2.5,15.0,2.2,0,0,0
1.9,3.5,2.2,0,0,0
2.7,12.0,2.2,1,1,4
1.9,6.0,2.2,0,0,0
2.2,3.4,2.2,0,0,5
2.4,35.0,2.2,1,1,5
2.2,38.0,2.2,0,0,5
1.3,10.0,2.2,0,0,0
2.3,5.5,2.3,1,0,4
2.5,7.8,2.2,1,1,0
1.5,5.7,2.2,1,0,0
1.8,12.0,2.2,0,0,3
2.3,7.7,2.2,0,0,0
2.3,2.7,2.2,0,0,0
2.4,7.1,2.2,1,0,0
1.9,13.0,2.2,1,0,5
2.3,10.0,2.2,0,0,4
2.3,6.4,2.3,1,0,0
2.5,27.0,2.3,1,0,3
2.2,16.0,2.2,1,0,5
3.2,42.0,2.2,1,0,0
2.5,3.0,2.2,1,0,0
1.8,6.1,2.2,1,0,4
1.7,3.8,2.2,1,0,0
2.5,14.0,2.2,1,0,0
2.4,32.0,2.2,1,0,0
1.9,14.0,2.2,1,0,0
2.5,24.0,2.2,1,0,5
1.5,49.0,2.2,1,0,0
2.1,10.0,2.2,0,0,5
2.8,10.0,2.2,1,0,5
2.2,54.0,2.3,0,0,5
1.9,4.0,2.2,1,0,0
1.3,13.0,2.5,1,1,4
2.3,6.6,2.2,0,0,4
2.2,14.0,2.2,0,0,0
1.9,36.0,2.2,1,0,0
2.9,8.8,2.2,1,0,0
1.9,62.0,2.2,0,0,0
2.2,9.1,2.3,1,0,0
2.3,12.0,2.2,1,1,5
2.0,22.0,2.2,0,0,0
3.2,20.0,2.3,1,1,5
2.5,4.2,2.2,0,0,0
1.7,36.0,2.2,0,0,4
2.0,18.0,2.2,0,0,0
2.5,11.0,2.2,0,0,0
2.4,4.1,2.2,1,0,3
2.4,19.0,2.3,1,0,4
1.6,25.0,2.2,0,0,0
2.8,13.0,2.2,1,0,4
2.4,9.3,2.2,0,0,3
2.7,8.3,2.2,1,0,0
2.3,8.1,2.2,0,0,0
2.2,3.1,2.2,0,0,4
1.9,34.0,2.2,1,0,0
2.4,6.0,2.2,1,0,0
2.2,57.0,2.2,1,0,4
2.5,4.0,2.2,1,1,5
2.1,5.7,2.3,1,0,0
2.5,9.8,2.2,0,0,4
1.5,11.0,2.2,0,0,3
2.0,12.0,2.2,0,0,0
2.8,7.3,2.2,1,0,5
2.9,1.0,2.3,1,0,3
2.4,12.0,2.5,1,1,0
1.5,4.9,2.2,0,0,5
1.9,9.3,2.2,1,0,0
2.2,4.7,2.2,0,0,0
2.4,5.3,2.2,1,0,0
2.2,4.3,2.2,1,0,0
1.5,48.0,2.2,0,0,0
2.8,23.0,2.2,0,1,4
2.3,42.0,2.2,1,0,0
1.5,53.0,2.2,0,0,3
1.5,14.0,2.2,0,0,0
2.3,6.1,2.2,0,0,0
1.9,34.0,2.2,0,0,0
1.3,29.0,2.2,0,0,0
1.9,10.0,2.2,1,0,3
2.4,22.0,2.2,1,0,0
1.5,1.4,2.2,0,0,5
2.4,21.0,2.3,0,0,0
2.4,4.4,2.2,0,0,3
2.5,4.1,2.2,1,0,4
2.8,22.0,2.2,1,0,2
1.6,9.0,2.2,0,1,2
1.9,4.9,2.2,1,0,0
2.3,8.4,2.2,0,0,0
2.5,27.0,2.2,0,0,3
2.5,4.5,2.2,0,0,0
2.8,13.0,2.2,1,0,5
2.2,47.0,2.2,0,0,0
2.4,14.0,2.2,1,0,5
2.3,8.8,2.3,1,0,4
2.5,11.0,2.2,1,0,4
2.2,33.0,2.5,0,0,0
1.9,2.6,2.2,0,0,0
1.9,4.2,2.2,0,0,0
1.6,12.0,2.2,0,0,0
1.9,1.9,2.2,0,0,0
2.3,8.4,2.2,0,0,4
2.4,5.0,2.5,0,0,0
3.2,32.0,2.2,0,0,3
2.5,1.9,2.2,0,0,4
2.2,5.8,2.2,0,0,5
1.8,28.0,2.2,0,0,5
2.4,16.0,2.2,0,0,4
2.4,32.0,2.3,0,0,5
1.9,11.0,2.2,0,0,0
1.3,13.0,2.2,0,0,5
2.7,24.0,2.2,1,1,5
2.2,67.0,2.2,0,0,4
2.3,28.0,2.2,0,0,0
2.2,15.0,2.2,0,0,4
1.9,6.9,2.2,0,0,0
2.4,4.2,2.2,1,0,0
2.4,8.3,2.3,1,0,4
2.5,29.0,2.2,1,0,4
2.2,7.5,2.2,1,0,0
2.2,3.9,2.3,1,0,0
1.9,89.0,2.2,0,0,0
2.3,3.4,2.2,1,0,0
2.4,11.0,2.2,1,0,4
2.5,41.0,2.2,1,1,0
2.4,28.0,2.2,0,0,0
2.2,5.0,2.3,1,0,0
1.5,25.0,2.2,0,0,3
2.0,27.0,2.2,0,0,4
2.7,64.0,2.3,1,0,5
1.9,4.4,2.2,0,0,0
2.5,3.4,2.2,1,0,5
2.2,3.1,2.2,0,0,5
2.3,11.0,2.2,0,0,0
1.9,4.1,2.2,0,0,3
2.3,36.0,2.2,1,0,0
2.5,1.1,2.2,0,0,0
2.4,3.7,2.3,0,0,0
1.9,8.0,2.2,1,0,0
